Comment_en,CommentClass_en,Unnamed: 0
It came within the specified date intervals. Price performance phone. Ideal price ideal phone.,['Priceperformance'],13809
Tam bir fiyat performans canavarı Aldığım yer telefon dünyası idi gayet hızlı ulaştı elime,['fiyatperformans'],13813
A complete f/p product. Thanks to the seller and Trendyol.,['Priceperformance'],13814
The product reached my hand in 1 day and was carefully packaged. Device performance is very good,"['Priceperformance', 'good -up']",13815
"I have been an Apple user for years at first I had very hesitations in order to use it, but it is a really nice phone. In the description section, the wrong information about the camera was given 48 MP in this way reliable camera and sound level is very good. As I said, I was very difficult to get used to it, I was falling in my 3rd day in my use of the phone today.",['Speedeslimat'],13816
"I write by looking at other comments, the needle comes out for the sim card input from the box. The phone is quite robust. The fact that his camera is 48 MP is not so good not to put you in a lot of expectations. The lens protrusion is a little too much but it doesn't. I don't prefer the phone in terms of ease of longitudinal width. However, the face recognition fingerprint reading and other features get very useful and loved. I can say that the price is perfect as performance. Cargo was also fast. Technically, there was no problem, thanks",['Speedeslimat'],13817
"The camera is very nice, the battery lasts for a long time. quite fast. I think Xiaomi is the best brand in terms of price performance.",['Speedeslimat'],13819
The product is very high quality and the phone you can get most suitable for this price. Cargo was also fast. thanks,"['Speedeslimat', 'convenience', 'your quality']",13822
"A product that really meets expectations, battery life and fluency are the features that attract my attention the most. Thank you for fast shipping.",['Speedeslimat'],13823
Thank you quickly,['Speedeslimat'],13825
"I was very pleased with the phone, it came fast, there was no problem. I have broken a single star in the gallery not gathering in one place, the settings part is extremely confused, I think I would get used to it in time.",['Speedeslimat'],13826
I took it to my brother. He liked it very much. The product came quickly. There was no problem,['Speedeslimat'],13828
The product came complete and fast as it seems,['Speedeslimat'],13829
The phone is super. It is great to shop with fast delivery and the assurance of trendyol,['Speedeslimat'],13832
"The product has come very fast, I recommend it to those who will receive no shortage.",['Speedeslimat'],13833
The product is a wonderful cargo very fast Xiaomi I pass the only one.,['Speedeslimat'],13834
Thank you for cargo speed and product quality,['Speedeslimat'],13835
Affordable Price Thanks for Fast Shipping and Solid Packaging,"['Speedeslimat', 'convenience']",13837
Very fast shipping. The package content is complete. We will use it.,['Speedeslimat'],13838
Fast Delivery is well -boxed very successful,['Speedeslimat'],13839
Thanks to the seller for fast shipping. Super phone at this price.,['Speedeslimat'],13840
"No need to explain the phone fast shipping, affordable price and safe shopping","['Speedeslimat', 'convenience']",13842
Fast Shipping and Simple Delivery Phone Perfect 😜,['Speedeslimat'],13846
Fast shipping and perfect customer satisfaction. I recommend.,['Speedeslimat'],13848
"Delivery was fast, the product is also below the market price, very nice",['Speedeslimat'],13849
Very great phone fast shipping reliable store thanks,['Speedeslimat'],13850
Shipping Fast Phone Great 10 Number 5 Stars,['Speedeslimat'],13851
nice device came fast ...,['Speedeslimat'],13852
Thank you for fast delivery,['Speedeslimat'],13853
Fast shipping,['Speedeslimat'],13854
The features are fine. fast shipping,['Speedeslimat'],13855
Fast shipping without trouble -free product,['Speedeslimat'],13856
"It came fast, I didn't have a problem",['Speedeslimat'],13857
Fast Cargo. thanks.,['Speedeslimat'],13858
fast shipping,['Speedeslimat'],13859
fast shipping,['Speedeslimat'],13860
Fast delivery,['Speedeslimat'],13861
thanks very quickly shipped,['Speedeslimat'],13862
"The product arrived very fast, the price was affordable","['Speedeslimat', 'convenience']",13863
Fast delivery. It came without problems,['Speedeslimat'],13865
"It surrendered quickly, I am very satisfied",['Speedeslimat'],13868
Fast shipping reliable thank you,['Speedeslimat'],13869
very fast shipping good price.Tesekkurler,"['Speedeslimat', 'convenience']",13870
"Quality Product, Fast Delivery 👏","['Speedeslimat', 'your quality']",13871
very nice and fast shipping,['Speedeslimat'],13873
Thanks for fast shipping,['Speedeslimat'],13874
Quick Delivery TSKR Trendyol,['Speedeslimat'],13875
"It was very nice, it was fast delivery",['Speedeslimat'],13876
It came very fast thanks,['Speedeslimat'],13877
Fast Shipping,['Speedeslimat'],13878
Fast Shipping and 1st Class Product,['Speedeslimat'],13879
Thank you fast shipment,['Speedeslimat'],13880
Fast shipping affordable price. thanks,"['Speedeslimat', 'convenience']",13881
